u,v,key,osmid,name,highway,oneway,length,geometry_wkt
257682284,4242478423,0,23781985,nan,secondary,True,43.36670153831794,"LINESTRING (-70.0221666 -15.8404152, -70.0221137 -15.8404984, -70.0220357 -15.8405606, -70.0219409 -15.8405951, -70.0218396 -15.8405982)"
257682288,1998337435,0,23782075,Jirón Carabaya,residential,False,75.05597586783102,"LINESTRING (-70.0215998 -15.8401813, -70.020952 -15.839922)"
257682288,4242478427,0,23781985,nan,secondary,True,42.282393296292454,"LINESTRING (-70.0215998 -15.8401813, -70.0216545 -15.8401022, -70.0217325 -15.8400438, -70.0218257 -15.8400121, -70.0219245 -15.8400104)"
257682528,1998338579,0,23782015,Avenida El Sol,secondary,True,11.367466234063448,"LINESTRING (-70.0200084 -15.8465494, -70.0199785 -15.8466475)"
257683070,255151512,0,23562942,Avenida Simón Bolívar,tertiary,True,138.79787246668016,"LINESTRING (-70.0196587 -15.8410434, -70.0192389 -15.8422245)"
257683070,1998337498,0,23782072,Jirón R. Palma,residential,False,9.752652663816086,"LINESTRING (-70.0196587 -15.8410434, -70.0195715 -15.8410178)"
257683070,9923643131,0,23782072,Jirón R. Palma,residential,False,35.04991464508853,"LINESTRING (-70.0196587 -15.8410434, -70.0199729 -15.8411328)"
257683074,10958537887,0,23562942,Avenida Simón Bolívar,tertiary,True,80.81228155580425,"LINESTRING (-70.0201563 -15.8396085, -70.0199172 -15.8402979)"
257683074,1998337435,0,23782075,Jirón Carabaya,residential,False,91.98001525826002,"LINESTRING (-70.0201563 -15.8396085, -70.020952 -15.839922)"
257683074,1998337422,0,23782075,Jirón Carabaya,residential,False,8.476416837298068,"LINESTRING (-70.0201563 -15.8396085, -70.0200826 -15.8395805)"
257683120,257682284,0,23781985,nan,secondary,True,49.46491966726421,"LINESTRING (-70.0220146 -15.8400369, -70.022091 -15.8400872, -70.0221484 -15.8401569, -70.0221817 -15.8402399, -70.0221879 -15.8403287, -70.0221666 -15.8404152)"
257683264,257542678,0,676142086,Jirón Puno,tertiary,True,67.70721737404567,"LINESTRING (-70.0262011 -15.8402598, -70.0256073 -15.840049)"
257683264,255151546,0,676255344,Jirón Moquegua,tertiary,True,73.99274609613155,"LINESTRING (-70.0262011 -15.8402598, -70.0259423 -15.8408769)"
257683681,257684221,0,1195990994,Jirón Deustua,residential,True,75.22504004242985,"LINESTRING (-70.0290164 -15.8406826, -70.0296769 -15.8409148)"
257683681,11098800296,0,1195990997,Jirón Deustua,residential,False,51.84485088829263,"LINESTRING (-70.0290164 -15.8406826, -70.0285645 -15.8405141)"
257683681,1998337409,0,189172642,Calle Conde de Lemos,residential,False,167.24193431120221,"LINESTRING (-70.0290164 -15.8406826, -70.0292886 -15.839947, -70.0295417 -15.839266)"
257683861,409476466,0,1195991001,Jirón Ayacucho,residential,False,77.78534183546844,"LINESTRING (-70.0282671 -15.8403998, -70.0282784 -15.8403654, -70.0284796 -15.8397308)"
257684221,1998337473,0,676142078,Jirón Ilave,residential,False,52.118420800896544,"LINESTRING (-70.0296769 -15.8409148, -70.0298402 -15.8404732)"
257684221,1998337502,0,1083040184,Jirón Deustua,residential,True,74.78951834542356,"LINESTRING (-70.0296769 -15.8409148, -70.0303255 -15.8411659)"
257684221,5816367452,0,676142078,Jirón Ilave,residential,False,65.38173623832036,"LINESTRING (-70.0296769 -15.8409148, -70.0296477 -15.8409938, -70.0294721 -15.8414688)"
257684375,1998337602,0,139766644,Jirón Huancané,residential,True,74.24520140511825,"LINESTRING (-70.0290245 -15.8424584, -70.028349 -15.842305)"
257684375,1998337785,0,676142079,Jirón Ilave,residential,False,88.85013403639452,"LINESTRING (-70.0290245 -15.8424584, -70.0287639 -15.8432171)"
257684375,257542692,0,676142079,Jirón Ilave,residential,False,56.38162774795451,"LINESTRING (-70.0290245 -15.8424584, -70.0292349 -15.8419935)"
257684375,1998337663,0,1083041048,Jirón Huancané,residential,False,82.0933105195083,"LINESTRING (-70.0290245 -15.8424584, -70.0297239 -15.8427623)"
257684628,472283731,0,372353210,Jirón Fermín Arbulu,residential,True,21.738619497645505,"LINESTRING (-70.0271334 -15.8378554, -70.026934 -15.8378177)"
257684628,409476460,0,23774694,Jirón Moquegua,residential,True,104.97109995263315,"LINESTRING (-70.0271334 -15.8378554, -70.0269148 -15.8384942, -70.0268266 -15.8387521)"
257685373,1998339186,0,189172504,Avenida Simón Bolívar,tertiary,True,25.465448694076724,"LINESTRING (-70.0162455 -15.8510906, -70.01627 -15.8508628)"
257685373,2627548350,0,311982047,Avenida Simón Bolívar,tertiary,False,72.07335288130801,"LINESTRING (-70.0162455 -15.8510906, -70.0158594 -15.8516218)"
257685375,2430693756,0,311982047,Avenida Simón Bolívar,tertiary,False,67.93923454829331,"LINESTRING (-70.0138353 -15.8532326, -70.0132629 -15.8534974)"
257685375,2430693754,0,311982047,Avenida Simón Bolívar,tertiary,False,74.21025658264085,"LINESTRING (-70.0138353 -15.8532326, -70.0144295 -15.8528881)"
257685375,6486771266,0,1174213613,nan,residential,False,49.71597492376642,"LINESTRING (-70.0138353 -15.8532326, -70.0141078 -15.8535948)"
257693197,10251709270,0,7936209,nan,unclassified,False,132.7510021035036,"LINESTRING (-70.0413511 -15.8119181, -70.040856 -15.8108234)"
257693197,9450551799,0,1175515904,nan,primary,False,19.643956202425983,"LINESTRING (-70.0413511 -15.8119181, -70.0412831 -15.8120822)"
257693197,10923370179,0,7936209,nan,unclassified,False,100.132775836673,"LINESTRING (-70.0413511 -15.8119181, -70.0415597 -15.8121684, -70.0420061 -15.8125577)"
257693197,9450551773,0,1175515904,nan,primary,False,650.7659002203076,"LINESTRING (-70.0413511 -15.8119181, -70.0414264 -15.8117853, -70.0416263 -15.8115525, -70.0419048 -15.8113223, -70.0423826 -15.8109364, -70.0425525 -15.8107739, -70.042704 -15.8105778, -70.0428194 -15.8103785, -70.042895 -15.8101722, -70.0429448 -15.8098425, -70.0429453 -15.8097007, -70.0429399 -15.809662, -70.0428983 -15.8093659, -70.0428346 -15.8091401, -70.0427101 -15.8088762, -70.0425227 -15.8086042, -70.0422996 -15.8083438, -70.041839 -15.8077979, -70.0412766 -15.8071812)"
257885996,1998337232,0,189172753,Jirón Juli,residential,False,99.88523324652873,"LINESTRING (-70.019506 -15.8370432, -70.0197655 -15.8361803)"
257885996,1998337305,0,"[189172508, 1208883958]",Titicaca,tertiary,True,149.04493169977468,"LINESTRING (-70.019506 -15.8370432, -70.0207376 -15.8374984, -70.0208066 -15.8375239)"
257886005,257590113,0,1208883962,Avenida Simón Bolívar,tertiary,True,11.921602905966575,"LINESTRING (-70.0208782 -15.8375514, -70.0208417 -15.8376527)"
257886005,1998337349,0,"[1208883950, 1208883958, 1208883959]",Titicaca,tertiary,True,183.0131888449684,"LINESTRING (-70.0208782 -15.8375514, -70.0209397 -15.8375741, -70.0223789 -15.838105, -70.0224756 -15.8381407)"
316077831,5585626514,0,32784767,Avenida Panamericana Sur,trunk,False,156.10522182392157,"LINESTRING (-70.0154221 -15.8929219, -70.0166688 -15.8936521)"
316077831,1992112286,0,32784767,Avenida Panamericana Sur,trunk,False,141.99628173362387,"LINESTRING (-70.0154221 -15.8929219, -70.0151921 -15.8927819, -70.0149324 -15.8925838, -70.0147264 -15.8923306, -70.0145882 -15.8920949, -70.0145499 -15.8919973)"
316077831,4291885160,0,188587458,nan,unclassified,False,52.808218762454246,"LINESTRING (-70.0154221 -15.8929219, -70.0155633 -15.892723, -70.0156868 -15.8925213)"
320019257,5585292052,0,584277431,Jirón 9 de Agosto,residential,False,42.25532337067541,"LINESTRING (-70.032385 -15.8263194, -70.0326152 -15.8260106)"
320019257,10660352328,0,29092914,Jirón Rómulo Díaz Dianderas,secondary,False,181.6561574671646,"LINESTRING (-70.032385 -15.8263194, -70.0322268 -15.8262647, -70.0307682 -15.8259579, -70.0307322 -15.8259502)"
320019257,2395756673,0,29092914,Jirón Rómulo Díaz Dianderas,secondary,False,127.98416079424592,"LINESTRING (-70.032385 -15.8263194, -70.0324387 -15.8263488, -70.032489 -15.82637, -70.0325526 -15.8264063, -70.0326339 -15.8264523, -70.0327 -15.8265014, -70.0327747 -15.8265613, -70.0328276 -15.826612, -70.0329848 -15.8268081, -70.033237 -15.827105)"
320019260,2395756673,0,29092914,Jirón Rómulo Díaz Dianderas,secondary,False,40.307936083419044,"LINESTRING (-70.0334673 -15.8273919, -70.033237 -15.827105)"
320019260,320019261,0,29092914,Jirón Rómulo Díaz Dianderas,secondary,False,55.503472964126,"LINESTRING (-70.0334673 -15.8273919, -70.0335075 -15.8274885, -70.0335421 -15.8275509, -70.0335701 -15.8276434, -70.03359 -15.8277165, -70.0336006 -15.8277721, -70.0336015 -15.8278232, -70.0335852 -15.8278652)"
320019260,1998336824,0,189172514,Jirón Antonio Machado,residential,False,212.20899794213696,"LINESTRING (-70.0334673 -15.8273919, -70.0321752 -15.8271354, -70.03209 -15.8271263, -70.032027 -15.8271359, -70.0318688 -15.8271739, -70.0316174 -15.82726, -70.0315402 -15.827294)"
320019261,10660352300,0,320529508,Jirón Túpac Catari,residential,False,28.495558254722653,"LINESTRING (-70.0335852 -15.8278652, -70.0338477 -15.8279087)"
320019261,10660352257,0,320529508,Jirón Túpac Catari,residential,False,47.14388615842436,"LINESTRING (-70.0335852 -15.8278652, -70.0331566 -15.8277666)"
320019261,320019260,0,29092914,Jirón Rómulo Díaz Dianderas,secondary,False,55.50347296412599,"LINESTRING (-70.0335852 -15.8278652, -70.0336015 -15.8278232, -70.0336006 -15.8277721, -70.03359 -15.8277165, -70.0335701 -15.8276434, -70.0335421 -15.8275509, -70.0335075 -15.8274885, -70.0334673 -15.8273919)"
320019261,320019262,0,29092914,Jirón Rómulo Díaz Dianderas,secondary,False,71.23856600719796,"LINESTRING (-70.0335852 -15.8278652, -70.0335457 -15.8279308, -70.033528 -15.8279785, -70.0335077 -15.8280192, -70.0333794 -15.8283162, -70.0333607 -15.8283692, -70.033341 -15.8284093, -70.0333093 -15.8284452)"
320019262,320019261,0,29092914,Jirón Rómulo Díaz Dianderas,secondary,False,71.23856600719797,"LINESTRING (-70.0333093 -15.8284452, -70.033341 -15.8284093, -70.0333607 -15.8283692, -70.0333794 -15.8283162, -70.0335077 -15.8280192, -70.033528 -15.8279785, -70.0335457 -15.8279308, -70.0335852 -15.8278652)"
320019262,255150937,0,29092914,Jirón Rómulo Díaz Dianderas,secondary,False,41.782535033362535,"LINESTRING (-70.0333093 -15.8284452, -70.0333006 -15.8285072, -70.0333118 -15.8285655, -70.0333388 -15.8286158, -70.0333792 -15.828663, -70.0334302 -15.8286996, -70.0334988 -15.8287351)"
320019262,1998336870,0,189172665,Jirón Pedro Vilca Apaza,residential,False,72.984980979909,"LINESTRING (-70.0333093 -15.8284452, -70.0332189 -15.828482, -70.0329512 -15.8285568, -70.0328449 -15.8285757, -70.0327562 -15.8285974, -70.0326543 -15.8286244)"
320019285,1998337103,0,189172506,Jirón Mariano H. Cornejo,tertiary,False,84.57714866434011,"LINESTRING (-70.0275127 -15.8338928, -70.0282889 -15.8340374)"
320019285,1777259656,0,676255348,Avenida La Torre,secondary,True,171.9831510193238,"LINESTRING (-70.0275127 -15.8338928, -70.0269029 -15.8353239)"
320019285,1998337095,0,776429450,Jirón Lampa,tertiary,False,7.574569432968493,"LINESTRING (-70.0275127 -15.8338928, -70.0274438 -15.8338771)"
409475574,409475580,0,23782152,Jirón Deustua,tertiary,True,60.644831749801874,"LINESTRING (-70.0259063 -15.839505, -70.0264347 -15.8397026)"
409475574,409476457,0,374433782,Jirón Tacna,residential,True,102.87467845477869,"LINESTRING (-70.0259063 -15.839505, -70.0260563 -15.8389005, -70.026106 -15.8386006)"
409475575,257542682,0,366765520,Jirón Tacna,residential,True,52.64508474208379,"LINESTRING (-70.0261506 -15.8376767, -70.0261985 -15.8372055)"
409475575,409475576,0,366765521,Jirón Alfonso Ugarte,residential,True,87.0647784118593,"LINESTRING (-70.0261506 -15.8376767, -70.0254214 -15.8375503, -70.0253505 -15.8375338)"
409475576,1998337308,0,366765521,Jirón Alfonso Ugarte,residential,True,17.396497418748208,"LINESTRING (-70.0253505 -15.8375338, -70.0251881 -15.837542)"
409475576,1998337337,0,371913210,Jirón Cahuide,secondary,True,61.818105575889334,"LINESTRING (-70.0253505 -15.8375338, -70.0249283 -15.8379134)"
409475580,827317131,0,23782152,Jirón Deustua,tertiary,True,77.28956612897228,"LINESTRING (-70.0264347 -15.8397026, -70.0271081 -15.8399545)"
409475580,257683264,0,676255344,Jirón Moquegua,tertiary,True,66.807360258241,"LINESTRING (-70.0264347 -15.8397026, -70.0262011 -15.8402598)"
409475581,1998338411,0,23782015,Avenida El Sol,secondary,True,94.53939391738817,"LINESTRING (-70.0204392 -15.8450543, -70.0201975 -15.8458721)"
409475581,1998338189,0,34906063,Jirón Echenique,residential,False,12.301126223050028,"LINESTRING (-70.0204392 -15.8450543, -70.0203377 -15.8450023)"
409475581,1998338352,0,34906063,Jirón Echenique,residential,False,91.16132926792447,"LINESTRING (-70.0204392 -15.8450543, -70.0211309 -15.8455332)"
409475582,1998338069,0,34906063,Jirón Echenique,residential,False,21.92447775762129,"LINESTRING (-70.0198388 -15.844684, -70.019708 -15.8445322)"
409475582,1998338143,0,189172721,Jirón La Oroya,residential,False,17.987717702453978,"LINESTRING (-70.0198388 -15.844684, -70.0197883 -15.8448383)"
409475582,1998338189,0,34906063,Jirón Echenique,residential,False,64.0378133352709,"LINESTRING (-70.0198388 -15.844684, -70.0199183 -15.8447337, -70.0203377 -15.8450023)"
409475582,409475583,0,1085190253,nan,residential,False,21.499356065497796,"LINESTRING (-70.0198388 -15.844684, -70.0197338 -15.8447217, -70.0196505 -15.8447516)"
409475583,255151167,0,189172507,Jirón Echenique,residential,False,126.70813014096886,"LINESTRING (-70.0196505 -15.8447516, -70.0185125 -15.8444354)"
409475583,1998338143,0,189172507,Jirón Echenique,residential,False,17.61316589798362,"LINESTRING (-70.0196505 -15.8447516, -70.0197883 -15.8448383)"
409475583,1998338069,0,189172670,nan,residential,False,25.15962794267161,"LINESTRING (-70.0196505 -15.8447516, -70.019708 -15.8445322)"
409475583,409475582,0,1085190253,nan,residential,False,21.499356065497796,"LINESTRING (-70.0196505 -15.8447516, -70.0197338 -15.8447217, -70.0198388 -15.844684)"
409475584,1998337886,0,23562942,Avenida Simón Bolívar,tertiary,True,69.96904352540759,"LINESTRING (-70.0189928 -15.8429692, -70.0187902 -15.8435675)"
409475584,1998337774,0,34906064,nan,residential,False,50.21201478373834,"LINESTRING (-70.0189928 -15.8429692, -70.019399 -15.8431955)"
409475584,1998337705,0,34906064,nan,residential,False,9.59653625967756,"LINESTRING (-70.0189928 -15.8429692, -70.018912 -15.8429317)"
409475585,409475586,0,34906064,nan,residential,False,12.272539932199352,"LINESTRING (-70.0207471 -15.8437559, -70.0208569 -15.8437879)"
409475585,1998337662,0,189172495,Avenida El Sol,secondary,True,113.09916002524002,"LINESTRING (-70.0207471 -15.8437559, -70.0210447 -15.8427799)"
409475585,1998337774,0,34906064,nan,residential,False,157.93150284629647,"LINESTRING (-70.0207471 -15.8437559, -70.0200981 -15.8435626, -70.0198677 -15.8434566, -70.019399 -15.8431955)"
409475586,1998337957,0,23782015,Avenida El Sol,secondary,True,20.966969027834473,"LINESTRING (-70.0208569 -15.8437879, -70.0208016 -15.8439688)"
409475586,409475585,0,34906064,nan,residential,False,12.272539932199352,"LINESTRING (-70.0208569 -15.8437879, -70.0207471 -15.8437559)"
409476457,2344130591,0,34906159,Jirón Melgar,tertiary,True,174.89663753931043,"LINESTRING (-70.026106 -15.8386006, -70.0250207 -15.8384131, -70.0246221 -15.8383287, -70.0245034 -15.8382937)"
409476457,409475575,0,366765522,Jirón Tacna,residential,True,102.85369668854118,"LINESTRING (-70.026106 -15.8386006, -70.0261432 -15.8377537, -70.0261506 -15.8376767)"
409476458,2365988713,0,225903399,Jirón Ilave,residential,False,74.9788558900892,"LINESTRING (-70.0301968 -15.8393969, -70.0303279 -15.8387345)"
409476458,409476462,0,366765523,Jirón Libertad,tertiary,False,94.18465756977646,"LINESTRING (-70.0301968 -15.8393969, -70.0310573 -15.8395762)"
409476458,1861719190,0,676142080,Jirón Ilave,residential,False,67.25247896035167,"LINESTRING (-70.0301968 -15.8393969, -70.0300232 -15.8399782)"
409476458,1998337413,0,1195990998,Jirón Libertad,tertiary,True,50.45375655408523,"LINESTRING (-70.0301968 -15.8393969, -70.0297361 -15.8392997)"
409476460,257543849,0,676255345,Jirón Moquegua,tertiary,True,45.96917956674272,"LINESTRING (-70.0268266 -15.8387521, -70.0266682 -15.8391364)"
409476460,409476457,0,1195990998,Jirón Libertad,tertiary,True,78.90435439329734,"LINESTRING (-70.0268266 -15.8387521, -70.026106 -15.8386006)"
409476462,2429634663,0,189172754,Jirón Zela,residential,False,61.26340521956656,"LINESTRING (-70.0310573 -15.8395762, -70.0311467 -15.839032)"
409476462,1861719192,0,189172754,Jirón Zela,residential,False,53.35870990053078,"LINESTRING (-70.0310573 -15.8395762, -70.0309608 -15.840047)"
409476462,409476458,0,366765523,Jirón Libertad,tertiary,False,94.18465756977646,"LINESTRING (-70.0310573 -15.8395762, -70.0301968 -15.8393969)"
409476462,1998337424,0,366765523,Jirón Libertad,tertiary,False,76.80998797691714,"LINESTRING (-70.0310573 -15.8395762, -70.0317713 -15.8396493)"
409476464,409476466,0,676142081,Jirón Ayacucho,residential,True,72.88828244020664,"LINESTRING (-70.0286458 -15.8390951, -70.0284796 -15.8397308)"
409476464,1998337380,0,1195990998,Jirón Libertad,tertiary,True,129.35568837620238,"LINESTRING (-70.0286458 -15.8390951, -70.0280665 -15.8390101, -70.0274583 -15.8388792)"
409476466,257683861,0,1195991001,Jirón Ayacucho,residential,False,77.78534183546844,"LINESTRING (-70.0284796 -15.8397308, -70.0282784 -15.8403654, -70.0282671 -15.8403998)"
409476467,257591511,0,676139563,Cajamarca,residential,True,66.29295997823753,"LINESTRING (-70.0279839 -15.8416261, -70.0285801 -15.8417888)"
409476467,1998337475,0,1195991000,Jirón Ayacucho,residential,False,75.68422301247513,"LINESTRING (-70.0279839 -15.8416261, -70.0281435 -15.840963)"
409476471,1064787879,0,34906160,Avenida Costanera,tertiary,False,67.19498424967672,"LINESTRING (-70.0178084 -15.8365227, -70.0177829 -15.8371265)"
409476471,257543856,0,34906160,Avenida Costanera,tertiary,False,12.054349287032831,"LINESTRING (-70.0178084 -15.8365227, -70.0178097 -15.8364143)"
409476471,1734101243,0,189172508,Titicaca,tertiary,True,250.51310545456306,"LINESTRING (-70.0178084 -15.8365227, -70.0156244 -15.8357097)"
443135971,1998337052,0,23774544,Avenida El Sol,tertiary,True,68.20468963196542,"LINESTRING (-70.0243128 -15.832593, -70.0241526 -15.8331867)"
443135971,1998337016,0,29092945,Avenida Floral,tertiary,True,10.05530368886952,"LINESTRING (-70.0243128 -15.832593, -70.0242215 -15.8325715)"
472283730,3780390398,0,39424927,Jirón Teodoro,residential,True,112.33889492108747,"LINESTRING (-70.0272829 -15.8363636, -70.0270467 -15.837348)"
472283730,9923598368,0,91649060,nan,residential,False,50.4930161629711,"LINESTRING (-70.0272829 -15.8363636, -70.0274024 -15.8359243)"
